9/4/2018,9/8/2018,Second Class,Greg Maxwell,Corporate,United States,Los Angeles,California,West,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.352,3,0.2,-99.1764
8/28/2018,9/3/2018,Standard Class,Kristina Nunn,Home Office,United States,Seattle,Washington,West,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1137.75,5,0,250.305
9/10/2017,9/14/2017,Second Class,Kean Thornton,Consumer,United States,Houston,Texas,Central,Furniture,Tables,KI Adjustable-Height Table,300.93,5,0.3,-34.392
6/16/2015,6/22/2015,Standard Class,Sonia Cooley,Consumer,United States,Mishawaka,Indiana,Central,Furniture,Chairs,"Global Geo Office Task Chair, Gray",647.84,8,0,32.392
7/25/2015,7/27/2015,Second Class,Ken Lonsdale,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Staple-based wall hangings,77.92,8,0,34.2848
11/11/2017,11/17/2017,Standard Class,Brenda Bowman,Corporate,United States,Chicago,Illinois,Central,Furniture,Chairs,Global Chrome Stack Chair,47.992,2,0.3,-2.0568
5/2/2018,5/7/2018,Standard Class,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,East,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,0,12.993
1/27/2016,1/29/2016,Second Class,Seth Vernon,Consumer,United States,Cleveland,Ohio,East,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958
7/16/2016,7/16/2016,Same Day,Eleni McCrary,Corporate,United States,San Francisco,California,West,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1348.704,6,0.2,-219.1644
7/16/2016,7/16/2016,Same Day,Eleni McCrary,Corporate,United States,San Francisco,California,West,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,700.152,3,0.2,78.7671
4/30/2017,5/4/2017,Standard Class,Ken Dana,Corporate,United States,Scottsdale,Arizona,West,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,111.888,7,0.2,22.3776
9/8/2017,9/14/2017,Standard Class,Anne Pryor,Home Office,United States,Malden,Massachusetts,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",173.94,3,0,13.9152
4/16/2018,4/20/2018,Standard Class,Joel Eaton,Consumer,United States,San Jose,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,102.833,1,0.15,-6.049
11/19/2018,11/23/2018,Standard Class,Adrian Barton,Consumer,United States,Henderson,Kentucky,South,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0,213.6888
10/8/2017,10/14/2017,Standard Class,Bart Watters,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,Contemporary Wood/Metal Frame,51.712,8,0.6,-32.32
5/31/2016,6/4/2016,Standard Class,Tamara Manning,Consumer,United States,Orem,Utah,West,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,1406.86,7,0,140.686
11/1/2018,11/3/2018,Second Class,Sarah Foster,Consumer,United States,Bellingham,Washington,West,Furniture,Tables,Hon 94000 Series Round Tables,2665.62,9,0,239.9058
7/9/2018,7/14/2018,Standard Class,Sean Miller,Home Office,United States,Lafayette,Indiana,Central,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0,31.587
1/26/2015,1/31/2015,Standard Class,Shirley Daniels,Home Office,United States,Alexandria,Virginia,South,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",62.82,3,0,30.7818
1/26/2015,1/31/2015,Standard Class,Shirley Daniels,Home Office,United States,Alexandria,Virginia,South,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0,4.4712
6/30/2018,7/6/2018,Standard Class,Ralph Arnett,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"Executive Impressions 14""",22.23,1,0,9.7812
9/8/2017,9/14/2017,Standard Class,Sanjit Engle,Consumer,United States,Wheeling,Illinois,Central,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.136,2,0.6,-7.7748
9/8/2017,9/14/2017,Standard Class,Sanjit Engle,Consumer,United States,Wheeling,Illinois,Central,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601.47,3,0.5,-300.735
6/4/2017,6/4/2017,Same Day,Edward Nazzal,Consumer,United States,New York City,New York,East,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.784,1,0.2,5.1294
6/4/2017,6/4/2017,Same Day,Edward Nazzal,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",61.12,4,0,20.7808
11/25/2015,11/30/2015,Standard Class,Matt Collister,Corporate,United States,Arlington,Texas,Central,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1218.735,5,0.3,-121.8735
11/25/2015,11/30/2015,Standard Class,Matt Collister,Corporate,United States,Arlington,Texas,Central,Furniture,Furnishings,"Master Caster Door Stop, Brown",6.096,3,0.6,-3.9624
4/28/2017,5/5/2017,Standard Class,Bill Overfelt,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,"Global Stack Chair without Arms, Black",41.568,2,0.2,2.598
4/26/2015,5/3/2015,Standard Class,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028
5/15/2018,5/20/2018,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,24-Hour Round Wall Clock,39.96,2,0,17.1828
5/15/2018,5/20/2018,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.624,2,0.2,4.2624
5/15/2018,5/20/2018,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,1,0.2,24.858
7/5/2016,7/10/2016,Second Class,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,South,Furniture,Furnishings,Stackable Trays,4.928,2,0.2,0.7392
6/12/2018,6/18/2018,Standard Class,Sarah Bern,Consumer,United States,New York City,New York,East,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,4,0.1,143.04
4/17/2017,4/21/2017,Second Class,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,South,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",18.624,8,0.2,6.2856
9/7/2015,9/12/2015,Second Class,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0,23.6529
9/7/2015,9/12/2015,Second Class,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,Central,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0,213.6888
9/26/2017,10/1/2017,Standard Class,Sally Hughsby,Corporate,United States,Hesperia,California,West,Furniture,Bookcases,Bestar Classic Bookcase,424.9575,5,0.15,19.998
9/17/2018,9/21/2018,Second Class,Alan Schoenberger,Corporate,United States,Provo,Utah,West,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,3,0,77.5764
12/24/2016,12/28/2016,Standard Class,Harold Ryan,Corporate,United States,Gilbert,Arizona,West,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,4,0.2,99.432
5/1/2017,5/4/2017,First Class,Herbert Flentye,Consumer,United States,Memphis,Tennessee,South,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,3,0.4,-142.071
8/25/2016,8/30/2016,Standard Class,Nancy Lomonaco,Home Office,United States,Los Angeles,California,West,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",40.784,1,0.2,4.5882
9/9/2015,9/12/2015,Second Class,Rick Reed,Corporate,United States,Lowell,Massachusetts,East,Furniture,Chairs,Global Italian Leather Office Chair,785.88,6,0,212.1876
1/22/2017,1/28/2017,Standard Class,Anthony Johnson,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,"Contract Clock, 14"", Brown",109.9,5,0,37.366
10/15/2015,10/20/2015,Standard Class,Dan Lawera,Consumer,United States,Hialeah,Florida,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15.384,1,0.2,4.0383
3/18/2015,3/23/2015,Standard Class,Sean Miller,Home Office,United States,Jacksonville,Florida,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.768,2,0.2,8.0766
3/18/2015,3/23/2015,Standard Class,Sean Miller,Home Office,United States,Jacksonville,Florida,South,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.352,3,0.2,15.294
1/30/2016,2/6/2016,Standard Class,Charles Crestani,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"Computer Room Manger, 14""",227.36,7,0,81.8496
10/9/2018,10/11/2018,First Class,Cathy Prescott,Corporate,United States,Lakewood,Ohio,East,Furniture,Furnishings,Nu-Dell Leatherette Frames,45.888,4,0.2,9.1776
12/6/2015,12/8/2015,Second Class,Luke Foster,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856
11/7/2018,11/13/2018,Standard Class,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,Bevis Rectangular Conference Tables,350.352,4,0.4,-140.1408
2/13/2018,2/19/2018,Standard Class,Fred Harton,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,1,0,21.506
11/13/2016,11/19/2016,Standard Class,Ken Lonsdale,Consumer,United States,Newark,Delaware,East,Furniture,Bookcases,Bestar Classic Bookcase,299.97,3,0,56.9943
11/4/2015,11/8/2015,Standard Class,MaryBeth Skach,Consumer,United States,San Diego,California,West,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0,13.4292
6/20/2016,6/25/2016,Second Class,Stewart Carmichael,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,6,0,100.4796
5/12/2015,5/17/2015,Standard Class,Kean Thornton,Consumer,United States,Franklin,Massachusetts,East,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.056,3,0.3,-130.0104
6/8/2015,6/14/2015,Standard Class,Carlos Soltero,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,3,0.2,73.194
5/26/2015,5/30/2015,Standard Class,Herbert Flentye,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,22.5296
3/11/2017,3/15/2017,Standard Class,Julie Prescott,Home Office,United States,Columbus,Georgia,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,4,0,31.5372
12/10/2018,12/12/2018,First Class,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,South,Furniture,Furnishings,Staple-based wall hangings,19.104,3,0.2,5.7312
7/17/2016,7/19/2016,Second Class,Jessica Myrick,Consumer,United States,Bakersfield,California,West,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,2,0.15,-13.7976
4/30/2018,5/5/2018,Standard Class,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,South,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,8,0.2,6.216
9/21/2016,9/23/2016,First Class,Cynthia Delaney,Home Office,United States,Los Angeles,California,West,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,4,0.2,0
12/2/2015,12/6/2015,Standard Class,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,Central,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803
12/2/2015,12/6/2015,Standard Class,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,Central,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,-23.976
4/12/2015,4/17/2015,Standard Class,Kean Nguyen,Corporate,United States,Redondo Beach,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,3,0.15,-18.147
11/3/2018,11/8/2018,Standard Class,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,West,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0,17.3754
9/7/2016,9/11/2016,Standard Class,Charles Crestani,Consumer,United States,El Paso,Texas,Central,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.516,2,0.3,-2.0364
7/25/2016,7/27/2016,Second Class,Michelle Huthwaite,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,5,0,56.392
7/25/2016,7/27/2016,Second Class,Michelle Huthwaite,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568,2,0.2,28.0784
11/16/2016,11/18/2016,Second Class,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0,76.0878
11/16/2016,11/18/2016,Second Class,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11,3,0,36.3987
11/16/2016,11/18/2016,Second Class,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0,111.1035
9/1/2016,9/8/2016,Standard Class,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,East,Furniture,Chairs,"Global Value Steno Chair, Gray",60.74,1,0,15.185
9/1/2016,9/8/2016,Standard Class,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,East,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0,27.3592
5/5/2017,5/8/2017,First Class,Darrin Martin,Consumer,United States,Encinitas,California,West,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,3,0.2,7.4694
9/25/2015,9/30/2015,Standard Class,Michelle Tran,Home Office,United States,Houston,Texas,Central,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,300.5328,2,0.32,-97.2312
3/14/2015,3/19/2015,Standard Class,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,South,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0,284.98
12/27/2017,12/31/2017,Standard Class,Brooke Gillingham,Corporate,United States,Woodstock,Illinois,Central,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.488,8,0.3,-12.0784
4/8/2018,4/15/2018,Standard Class,Denise Monton,Corporate,United States,Roswell,Georgia,South,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,6,0,15.7584
3/19/2017,3/21/2017,Second Class,Susan Vittorini,Consumer,United States,Oceanside,New York,East,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,1,0,6.8908
3/19/2017,3/21/2017,Second Class,Susan Vittorini,Consumer,United States,Oceanside,New York,East,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0,6.9088
8/26/2017,8/29/2017,First Class,Don Jones,Corporate,United States,San Diego,California,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196
8/15/2017,8/17/2017,Second Class,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,22.5296
5/19/2018,5/23/2018,Standard Class,Shahid Collister,Consumer,United States,Atlanta,Georgia,South,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,9,0,374.6286
6/12/2018,6/19/2018,Standard Class,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,South,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068
3/22/2015,3/26/2015,Standard Class,Beth Fritzler,Corporate,United States,Tucson,Arizona,West,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,-35.3646
1/21/2017,1/23/2017,Second Class,Tamara Dahlen,Consumer,United States,San Diego,California,West,Furniture,Chairs,Global Super Steno Chair,153.568,2,0.2,-5.7588
1/21/2017,1/23/2017,Second Class,Tamara Dahlen,Consumer,United States,San Diego,California,West,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,7,0.2,76.0116
11/11/2017,11/16/2017,Second Class,Berenike Kampe,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,4,0,2.2272
10/18/2017,10/22/2017,Standard Class,Emily Phan,Consumer,United States,Tempe,Arizona,West,Furniture,Chairs,Global Deluxe Steno Chair,307.92,5,0.2,-34.641
4/29/2015,5/1/2015,Second Class,Harry Greene,Consumer,United States,Lake Charles,Louisiana,South,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96,2,0,12.99
10/23/2018,10/29/2018,Standard Class,Julie Creighton,Corporate,United States,Rochester,New York,East,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",69.08,11,0,29.0136
4/26/2016,4/30/2016,Standard Class,Pierre Wener,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2,0.3,-5.8346
6/27/2017,7/1/2017,Standard Class,Katharine Harms,Corporate,United States,Highland Park,Illinois,Central,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658,3,0.3,-7.7094
11/23/2017,11/23/2017,Same Day,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512
11/23/2017,11/23/2017,Same Day,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448,7,0.2,12.3284
9/2/2015,9/5/2015,First Class,Justin MacKendrick,Consumer,United States,Watertown,New York,East,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71,1,0,4.9497
7/10/2018,7/14/2018,Second Class,Becky Pak,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84,3,0,7.9128
11/18/2018,11/24/2018,Standard Class,Maria Etezadi,Home Office,United States,Saginaw,Michigan,Central,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0,8.2992
8/8/2016,8/8/2016,Same Day,Thomas Thornton,Consumer,United States,San Francisco,California,West,Furniture,Chairs,Global Ergonomic Managers Chair,144.784,1,0.2,10.8588
3/25/2018,3/31/2018,Standard Class,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99,1,0,14.5584
3/25/2018,3/31/2018,Standard Class,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,7,0,427.4368
3/25/2018,3/31/2018,Standard Class,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",368.97,3,0,40.5867
11/19/2018,11/24/2018,Standard Class,Mick Crebagga,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7,1,0,7.106
11/4/2017,11/5/2017,First Class,Lisa Hazard,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29,7,0,16.4647
12/14/2018,12/18/2018,Standard Class,Mike Pelletier,Home Office,United States,San Diego,California,West,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0,11.025
11/12/2018,11/12/2018,Same Day,Eugene Moren,Home Office,United States,Glendale,Arizona,West,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652
11/12/2018,11/12/2018,Same Day,Eugene Moren,Home Office,United States,Glendale,Arizona,West,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568,2,0.2,-5.6784
6/27/2018,7/4/2018,Standard Class,Michelle Arnett,Home Office,United States,Watertown,New York,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.646,3,0.1,31.941
12/16/2018,12/21/2018,Second Class,Andy Yotov,Corporate,United States,Oceanside,California,West,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764
12/16/2018,12/21/2018,Second Class,Andy Yotov,Corporate,United States,Oceanside,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,2,0.2,6.074
12/16/2018,12/21/2018,Second Class,Andy Yotov,Corporate,United States,Oceanside,California,West,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.584
12/27/2015,12/31/2015,Standard Class,Corey-Lock,Consumer,United States,Skokie,Illinois,Central,Furniture,Furnishings,DAX Wood Document Frame,32.952,6,0.6,-19.7712
11/6/2018,11/9/2018,Second Class,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.272,2,0.2,6.3612
5/7/2016,5/12/2016,Standard Class,Anna Gayman,Consumer,United States,Allen,Texas,Central,Furniture,Tables,Chromcraft Round Conference Tables,244.006,2,0.3,-31.3722
12/4/2018,12/4/2018,Same Day,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.552,7,0.3,-2.6936
1/13/2015,1/16/2015,Second Class,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,South,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94,6,0,87.3504
6/12/2016,6/17/2016,Standard Class,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",43.296,2,0.2,4.3296
7/12/2015,7/18/2015,Standard Class,Clay Ludtke,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136,4,0.2,13.8528
12/6/2015,12/11/2015,Second Class,Ryan Crowe,Consumer,United States,Springfield,Oregon,West,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,1,0.5,-170.8038
5/25/2017,5/30/2017,Standard Class,Julia Barnett,Home Office,United States,Columbus,Georgia,South,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96,4,0,6.24
6/21/2015,6/25/2015,Standard Class,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Stacking Trays by OIC,3.984,1,0.2,0.6474
12/5/2017,12/6/2017,First Class,James Galang,Consumer,United States,Murray,Kentucky,South,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0,74.8098
9/17/2016,9/21/2016,Standard Class,Lindsay Shagiari,Home Office,United States,New York City,New York,East,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",344.22,2,0.4,-103.266
8/23/2017,8/30/2017,Standard Class,Mick Hernandez,Home Office,United States,Pharr,Texas,Central,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736
11/8/2016,11/14/2016,Standard Class,Sanjit Chand,Consumer,United States,West Jordan,Utah,West,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",66.69,3,0,22.0077
11/17/2018,11/23/2018,Standard Class,Joy Bell-,Consumer,United States,Brownsville,Texas,Central,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.7328,2,0.32,-14.4588
4/22/2018,4/26/2018,Standard Class,Meg O'Connel,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,0.2,0
12/17/2018,12/21/2018,Standard Class,Arianne Irving,Consumer,United States,Chesapeake,Virginia,South,Furniture,Chairs,Hon Valutask Swivel Chairs,504.9,5,0,80.784
9/21/2016,9/27/2016,Standard Class,Dario Medina,Corporate,United States,Lincoln Park,Michigan,Central,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,194.32,4,0,31.0912
11/21/2017,11/26/2017,Standard Class,Justin Hirsh,Consumer,United States,Gresham,Oregon,West,Furniture,Chairs,Novimex Fabric Task Chair,195.136,4,0.2,-12.196
6/11/2016,6/16/2016,Standard Class,Brian Dahlen,Consumer,United States,Monroe,Louisiana,South,Furniture,Furnishings,DAX Clear Channel Poster Frame,29.16,2,0,10.7892
10/3/2018,10/8/2018,Standard Class,Aaron Smayling,Corporate,United States,Pasadena,California,West,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.4233
5/5/2017,5/9/2017,Standard Class,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,South,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,0.2,3.344
9/11/2018,9/12/2018,Same Day,Karen Ferguson,Home Office,United States,Long Beach,California,West,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.272,8,0.2,256.784
4/2/2018,4/4/2018,First Class,Tony Chapman,Home Office,United States,Columbus,Georgia,South,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8,2,0,70.006
10/6/2018,10/11/2018,Standard Class,Nick Zandusky,Home Office,United States,Meridian,Idaho,West,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,41.96,2,0,2.9372
10/19/2018,10/24/2018,Second Class,Hilary Holden,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,2,0,10.3904
10/19/2018,10/24/2018,Second Class,Hilary Holden,Corporate,United States,San Francisco,California,West,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,24.368,2,0.2,-3.3506
11/17/2015,11/22/2015,Standard Class,Yoseph Carroll,Corporate,United States,Newark,Delaware,East,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,124.41,3,0,14.9292
10/3/2016,10/8/2016,Standard Class,Bruce Stewart,Consumer,United States,Los Angeles,California,West,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",120.666,2,0.15,18.4548
7/20/2015,7/24/2015,Standard Class,Katherine Murray,Home Office,United States,Dallas,Texas,Central,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,5,0.6,-14.229
7/20/2015,7/24/2015,Standard Class,Katherine Murray,Home Office,United States,Dallas,Texas,Central,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,981.372,2,0.3,-140.196
2/9/2018,2/14/2018,Standard Class,Tom Prescott,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,Stacking Trays by OIC,3.984,2,0.6,-2.6892
